Syntax version=4
Tue Nov 14 16:00:20 2017
Starting process (1623603 clocks per sec)

LogRawData=false
VarHeader=1
D:		US_Lens1_ActualA	US_Lens1_ActualV	US_Lens1_SetpointV	US_Lens2_ActualA	US_Lens2_ActualV	US_Lens2_SetpointV	US_Lens3_ActualA	US_Lens3_ActualV	US_Lens3_SetpointV	US_Lens4_ActualA	US_Lens4_ActualV	US_Lens4_SetpointV	US_Lens5_ActualA	US_Lens5_ActualV	US_Lens5_SetpointV	US_Lens6_ActualA	US_Lens6_ActualV	US_Lens6_SetpointV	US_Prefilt_ActualA	US_Prefilt_ActualV	US_Prefilt_SetpointV
D:	time(ms)	(0x20012cdc,6)	(0x20012cc0,6)	(0x20012ca4,5)	(0x20012ce0,6)	(0x20012cc4,6)	(0x20012ca8,5)	(0x20012ce4,6)	(0x20012cc8,6)	(0x20012cac,5)	(0x20012ce8,6)	(0x20012ccc,6)	(0x20012cb0,5)	(0x20012cec,6)	(0x20012cd0,6)	(0x20012cb4,5)	(0x20012cf0,6)	(0x20012cd4,6)	(0x20012cb8,5)	(0x20012cf4,6)	(0x20012cd8,6)	(0x20012cbc,5)
D:	1040.46	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1077.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1085.89	-56.776524	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.861889	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1093.91	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1101.83	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1109.82	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1117.83	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1125.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1133.83	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1141.85	-55.555580	-70.609344	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1149.81	-55.555580	-70.609344	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1157.79	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.861889	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1165.79	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1174.45	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1181.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1195.90	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1205.60	-55.555580	-70.686058	-65	1.831532	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	1215.81	-55.555580	-70.609344	-65	3.052711	105.281189	97	-1.831532	-77.129494	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1223.82	-55.555580	-70.609344	-65	3.052711	105.281189	97	-4.273415	-77.129494	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1231.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.861889	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1239.78	-56.776524	-70.609344	-65	3.052711	105.204498	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1247.78	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1255.78	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1263.82	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	1271.79	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1279.80	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1287.90	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1295.81	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1303.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1311.90	-55.555580	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.861889	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1319.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1327.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1335.78	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1343.81	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1351.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1359.80	-55.555580	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1367.92	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1375.81	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1383.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1392.15	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1399.78	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1407.78	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1415.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.861889	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1423.80	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.861889	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1431.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	0.038359	0	-0.610590	-41.460457	-38
D:	1439.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1447.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1455.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1463.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1471.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1479.83	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1487.82	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1495.78	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1503.83	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	1511.87	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1519.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1527.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1535.82	-55.555580	-70.609344	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.861889	58	-0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	1543.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.861889	58	-0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	1551.79	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.115063	0	-0.610590	-41.383751	-38
D:	1559.89	-56.776524	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1567.81	-56.776524	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1576.06	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.861889	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1583.91	-55.555580	-70.686058	-65	4.273653	105.281189	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1591.85	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	0.610590	83.572929	77	0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1599.83	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1607.83	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1615.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1623.83	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1631.84	-55.555580	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1639.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1647.85	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1655.79	-56.776524	-70.686058	-65	4.273653	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1663.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1671.81	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1679.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1687.79	-55.555580	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1695.80	-55.555580	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1703.87	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	1711.85	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1719.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1727.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1735.79	-55.555580	-70.686058	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1743.79	-55.555580	-70.686058	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1751.81	-55.555580	-70.686058	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.861889	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1760.02	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1767.79	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1775.80	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	0.038359	0	-1.831532	-41.460457	-38
D:	1783.87	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1791.85	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1799.84	-54.334641	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1807.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1815.83	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	1823.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1831.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1839.88	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1847.81	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1855.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1863.80	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1873.82	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1881.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1889.81	-56.776524	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1897.81	-56.776524	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1905.80	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1913.78	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1921.84	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1929.79	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.383751	-38
D:	1937.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-3.052473	-0.038359	0	-0.610590	-41.383751	-38
D:	1945.83	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-3.052473	-0.038359	0	-0.610590	-41.383751	-38
D:	1954.02	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	1961.79	-55.555580	-70.686058	-65	3.052711	105.357903	97	-4.273415	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1969.79	-55.555580	-70.686058	-65	3.052711	105.357903	97	-4.273415	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1977.86	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	1985.86	-55.555580	-70.686058	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	1993.83	-55.555580	-70.686058	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	2001.83	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	2009.83	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	2017.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	2025.84	-55.555580	-70.686058	-65	3.052711	105.357903	97	-4.273415	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	2033.86	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	2041.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	2049.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	2057.80	-55.555580	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	2065.85	-55.555580	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	2073.79	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	2081.79	-55.555580	-70.686058	-65	1.831532	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
